9.939834, 3.232055, 1.432479, 0.000000
9.936330, 3.230955, 1.432428, 0.000000
9.931637, 3.217728, 1.430778, 0.000000
9.935950, 3.211014, 1.431863, 0.000000
9.929821, 3.200144, 1.431034, 0.000000
9.938158, 3.201220, 1.433129, 0.000000
9.935281, 3.197902, 1.432021, 0.000000
9.932859, 3.198441, 1.430758, 0.000000
9.933964, 3.208640, 1.431762, 0.000000
9.926914, 3.202143, 1.429698, 0.000000
9.934139, 3.192153, 1.430657, 0.000000
9.935387, 3.199465, 1.432023, 0.000000
9.941186, 3.203608, 1.433102, 0.000000
9.943325, 3.210215, 1.434129, 0.000000
9.937668, 3.213035, 1.431118, 0.000000
9.935583, 3.210586, 1.431827, 0.000000
9.937699, 3.211095, 1.432706, 0.000000
9.931627, 3.204021, 1.432943, 0.000000
9.933216, 3.205564, 1.430447, 0.000000
9.932119, 3.201922, 1.431968, 0.000000
9.934362, 3.210340, 1.431317, 0.000000
9.931906, 3.214381, 1.431345, 0.000000
9.930659, 3.217576, 1.429866, 0.000000
9.936392, 3.210431, 1.430971, 0.000000
9.935566, 3.206286, 1.431688, 0.000000
9.937151, 3.201092, 1.431368, 0.000000
9.934484, 3.208569, 1.432602, 0.000000
9.937120, 3.204879, 1.432678, 0.000000
9.941182, 3.207610, 1.429603, 0.000000
9.936946, 3.199481, 1.431261, 0.000000
9.937844, 3.200155, 1.431367, 0.000000
9.935937, 3.193423, 1.430137, 0.000000
9.931807, 3.194213, 1.430889, 0.000000
9.933529, 3.190780, 1.430760, 0.000000
9.928927, 3.192387, 1.431580, 0.000000
9.925533, 3.198173, 1.429626, 0.000000
9.932160, 3.194979, 1.431854, 0.000000
9.932910, 3.199262, 1.431764, 0.000000
9.931736, 3.200750, 1.430865, 0.000000
9.936214, 3.204403, 1.430997, 0.000000
9.938333, 3.203958, 1.431684, 0.000000
9.933753, 3.200975, 1.430927, 0.000000
9.935986, 3.197677, 1.432086, 0.000000
9.933818, 3.201741, 1.431984, 0.000000
9.934081, 3.204865, 1.430757, 0.000000
9.937659, 3.204500, 1.431456, 0.000000
9.934046, 3.207669, 1.431508, 0.000000
9.932914, 3.204887, 1.431320, 0.000000
9.933497, 3.205178, 1.430468, 0.000000
9.930204, 3.202773, 1.430979, 0.000000
9.931572, 3.202895, 1.430473, 0.000000
9.932361, 3.212590, 1.430391, 0.000000
9.933682, 3.216208, 1.430368, 0.000000
9.930284, 3.216195, 1.429678, 0.000000
9.932522, 3.210147, 1.430860, 0.000000
9.936162, 3.206610, 1.432433, 0.000000
9.939030, 3.209072, 1.432685, 0.000000
9.936324, 3.218206, 1.430895, 0.000000
9.936363, 3.218169, 1.431132, 0.000000
9.934494, 3.212231, 1.431157, 0.000000
9.938342, 3.217992, 1.432020, 0.000000
9.939634, 3.221725, 1.431779, 0.000000
9.939253, 3.213792, 1.432205, 0.000000
9.936625, 3.213742, 1.431791, 0.000000
9.937501, 3.219124, 1.431704, 0.000000
9.939300, 3.214019, 1.432228, 0.000000
9.933350, 3.216361, 1.430446, 0.000000
9.930737, 3.215429, 1.430609, 0.000000
9.931382, 3.220731, 1.430419, 0.000000
9.929690, 3.217206, 1.430488, 0.000000
9.936703, 3.215436, 1.431191, 0.000000
9.937011, 3.214161, 1.431376, 0.000000
9.933679, 3.217996, 1.430535, 0.000000
9.937781, 3.225909, 1.432407, 0.000000
9.937093, 3.221584, 1.431347, 0.000000
9.936702, 3.223087, 1.432418, 0.000000
9.932856, 3.218085, 1.431575, 0.000000
9.933578, 3.216292, 1.431476, 0.000000
9.928583, 3.219807, 1.430194, 0.000000
9.933617, 3.215873, 1.432639, 0.000000
9.936258, 3.210930, 1.430758, 0.000000
9.925903, 3.205484, 1.428762, 0.000000
9.924808, 3.203839, 1.428890, 0.000000
9.928127, 3.206675, 1.429707, 0.000000
9.934431, 3.208490, 1.429508, 0.000000
9.935903, 3.209124, 1.429421, 0.000000
9.939743, 3.213745, 1.431225, 0.000000
9.935775, 3.209380, 1.429832, 0.000000
9.928708, 3.209961, 1.429221, 0.000000
9.926417, 3.207557, 1.429594, 0.000000
9.927617, 3.208000, 1.428610, 0.000000
9.932781, 3.212229, 1.429204, 0.000000
9.933141, 3.212181, 1.430664, 0.000000
9.931677, 3.216164, 1.429599, 0.000000
9.925846, 3.217643, 1.429359, 0.000000
9.935160, 3.224789, 1.430403, 0.000000
9.933247, 3.231417, 1.429837, 0.000000
9.937183, 3.227672, 1.431298, 0.000000
9.933852, 3.234185, 1.429677, 0.000000
9.928967, 3.232709, 1.428925, 0.000000
9.929277, 3.225187, 1.429657, 0.000000
9.934230, 3.229344, 1.431063, 0.000000
9.934077, 3.223441, 1.431212, 0.000000
9.934938, 3.220495, 1.430986, 0.000000
9.930002, 3.212090, 1.429018, 0.000000
9.929529, 3.203394, 1.429585, 0.000000
9.924955, 3.204938, 1.429475, 0.000000
9.933239, 3.205642, 1.431285, 0.000000
9.933832, 3.198553, 1.428841, 0.000000
9.932668, 3.198002, 1.429125, 0.000000
9.933968, 3.198128, 1.430542, 0.000000
9.935421, 3.198339, 1.430578, 0.000000
9.932551, 3.194294, 1.429640, 0.000000
9.933598, 3.190711, 1.430086, 0.000000
9.931375, 3.197381, 1.430023, 0.000000
9.936445, 3.203820, 1.430430, 0.000000
9.934355, 3.205728, 1.431433, 0.000000
9.930147, 3.204071, 1.429085, 0.000000
9.934364, 3.205633, 1.430456, 0.000000
9.936041, 3.201409, 1.430367, 0.000000
9.931242, 3.207811, 1.432055, 0.000000
9.933792, 3.211677, 1.431418, 0.000000
9.926353, 3.206974, 1.429367, 0.000000
9.928481, 3.206740, 1.431308, 0.000000
9.932160, 3.197929, 1.429903, 0.000000
9.932757, 3.195671, 1.430292, 0.000000
9.933938, 3.193733, 1.430890, 0.000000
9.933130, 3.193863, 1.429454, 0.000000
9.934276, 3.194202, 1.430713, 0.000000
9.933226, 3.198104, 1.430265, 0.000000
9.932714, 3.202734, 1.430065, 0.000000
9.936234, 3.203727, 1.429293, 0.000000
9.937124, 3.196848, 1.430585, 0.000000
9.938396, 3.199590, 1.430923, 0.000000
9.931602, 3.201962, 1.430079, 0.000000
9.933335, 3.209261, 1.430248, 0.000000
9.928362, 3.204176, 1.429443, 0.000000
9.928718, 3.200942, 1.429735, 0.000000
9.932803, 3.202007, 1.429324, 0.000000
9.935065, 3.198375, 1.431487, 0.000000
9.935448, 3.196730, 1.429206, 0.000000
9.930150, 3.186809, 1.430039, 0.000000
9.930030, 3.189836, 1.430584, 0.000000
9.931840, 3.197255, 1.430359, 0.000000
9.929241, 3.195692, 1.430037, 0.000000
9.924070, 3.205910, 1.429405, 0.000000
9.927969, 3.209170, 1.429801, 0.000000
9.932741, 3.210698, 1.431116, 0.000000
9.929373, 3.213992, 1.430321, 0.000000
9.937003, 3.206454, 1.431605, 0.000000
9.934027, 3.203992, 1.428867, 0.000000
9.930064, 3.197915, 1.430937, 0.000000
9.931069, 3.203019, 1.432971, 0.000000
9.932758, 3.200272, 1.430361, 0.000000
9.937153, 3.201911, 1.432237, 0.000000
9.934571, 3.202571, 1.431405, 0.000000
9.931449, 3.203886, 1.430112, 0.000000
9.929074, 3.205303, 1.431254, 0.000000
9.933153, 3.213797, 1.431091, 0.000000
9.938532, 3.212225, 1.431854, 0.000000
9.933051, 3.210758, 1.431724, 0.000000
9.933866, 3.212197, 1.431448, 0.000000
9.931850, 3.210765, 1.431403, 0.000000
9.932996, 3.217720, 1.431224, 0.000000
9.934023, 3.217601, 1.431770, 0.000000
9.937852, 3.214014, 1.432425, 0.000000
9.935913, 3.209049, 1.431458, 0.000000
9.933770, 3.199892, 1.430223, 0.000000
9.933098, 3.195153, 1.430701, 0.000000
9.936747, 3.203765, 1.431436, 0.000000
9.935958, 3.194800, 1.431364, 0.000000
9.935239, 3.196882, 1.431022, 0.000000
9.936983, 3.197833, 1.432355, 0.000000
9.934320, 3.199709, 1.432213, 0.000000
9.939312, 3.196208, 1.433769, 0.000000
9.937057, 3.192691, 1.432102, 0.000000
9.938260, 3.193196, 1.433016, 0.000000
9.932550, 3.194700, 1.431550, 0.000000
9.931826, 3.190355, 1.431631, 0.000000
9.929981, 3.200041, 1.430931, 0.000000
9.930219, 3.208548, 1.430301, 0.000000
9.935009, 3.206800, 1.432501, 0.000000
9.935454, 3.211658, 1.432304, 0.000000
9.928532, 3.205752, 1.430699, 0.000000
9.924581, 3.203989, 1.430376, 0.000000
9.932109, 3.212268, 1.431587, 0.000000
9.933864, 3.221311, 1.431996, 0.000000
9.935677, 3.218738, 1.431489, 0.000000
9.933363, 3.218636, 1.431327, 0.000000
9.934521, 3.219983, 1.431702, 0.000000
9.934108, 3.213661, 1.431982, 0.000000
9.932657, 3.217896, 1.431537, 0.000000
9.935418, 3.221359, 1.432849, 0.000000
9.933185, 3.226736, 1.432871, 0.000000
9.935517, 3.223594, 1.433064, 0.000000
9.938964, 3.217455, 1.431364, 0.000000
9.934236, 3.214355, 1.432290, 0.000000
9.936520, 3.223199, 1.431833, 0.000000
9.939091, 3.220470, 1.433487, 0.000000
9.936559, 3.217916, 1.432344, 0.000000
9.938739, 3.221569, 1.433727, 0.000000
9.941892, 3.229777, 1.432525, 0.000000
9.946274, 3.234321, 1.432379, 0.000000
9.943744, 3.239549, 1.433363, 0.000000
9.940925, 3.240167, 1.432960, 0.000000
9.939171, 3.243413, 1.432979, 0.000000
9.939621, 3.238580, 1.431682, 0.000000
9.943249, 3.233458, 1.433498, 0.000000
9.944216, 3.231805, 1.434200, 0.000000
9.942352, 3.228401, 1.433046, 0.000000
9.948298, 3.223012, 1.435827, 0.000000
9.946755, 3.221660, 1.434827, 0.000000
9.941395, 3.223189, 1.433593, 0.000000
9.941209, 3.218059, 1.432774, 0.000000
9.936795, 3.212547, 1.432350, 0.000000
9.939527, 3.216151, 1.432477, 0.000000
9.933857, 3.215252, 1.431045, 0.000000
9.935442, 3.211812, 1.432490, 0.000000
9.935310, 3.220476, 1.433495, 0.000000
9.938966, 3.228793, 1.433429, 0.000000
9.937937, 3.230777, 1.432700, 0.000000
9.936702, 3.228290, 1.433185, 0.000000
9.937346, 3.221769, 1.434098, 0.000000
9.940044, 3.221411, 1.434666, 0.000000
9.935340, 3.227221, 1.434412, 0.000000
9.935994, 3.230273, 1.434298, 0.000000
9.937595, 3.223366, 1.433365, 0.000000
9.941258, 3.227972, 1.433243, 0.000000
9.944312, 3.232111, 1.433434, 0.000000
9.944212, 3.234909, 1.435359, 0.000000
9.943565, 3.224109, 1.433491, 0.000000
9.942811, 3.218062, 1.434250, 0.000000
9.940124, 3.217144, 1.433896, 0.000000
9.943077, 3.216965, 1.434368, 0.000000
9.944099, 3.221542, 1.434479, 0.000000
9.935982, 3.224550, 1.434642, 0.000000
9.939945, 3.226686, 1.432413, 0.000000
9.941076, 3.224523, 1.434445, 0.000000
9.944289, 3.214382, 1.434511, 0.000000
9.938747, 3.216238, 1.433702, 0.000000
9.943792, 3.214839, 1.433316, 0.000000
9.937210, 3.213456, 1.433399, 0.000000
9.937014, 3.219370, 1.434053, 0.000000
9.934202, 3.219560, 1.433114, 0.000000
9.940549, 3.229348, 1.434574, 0.000000
9.939156, 3.232498, 1.433173, 0.000000
9.937393, 3.227043, 1.432235, 0.000000
9.937882, 3.223067, 1.432140, 0.000000
9.935205, 3.223343, 1.432349, 0.000000
9.937967, 3.220642, 1.430805, 0.000000
9.935337, 3.218925, 1.432209, 0.000000
9.935086, 3.220356, 1.432430, 0.000000
9.935524, 3.219387, 1.432132, 0.000000
9.933815, 3.208147, 1.431383, 0.000000
9.931865, 3.195774, 1.432105, 0.000000
9.932697, 3.198859, 1.432855, 0.000000
9.931559, 3.197959, 1.429932, 0.000000
9.934481, 3.198199, 1.431111, 0.000000
9.931737, 3.196491, 1.431821, 0.000000
9.934750, 3.190502, 1.432585, 0.000000
9.932123, 3.189148, 1.431166, 0.000000
9.928179, 3.193609, 1.431101, 0.000000
9.930333, 3.195372, 1.431111, 0.000000
9.935143, 3.201984, 1.433278, 0.000000
9.932695, 3.209220, 1.432168, 0.000000
9.936797, 3.222202, 1.432128, 0.000000
9.934805, 3.220957, 1.431020, 0.000000
9.935440, 3.223248, 1.430750, 0.000000
9.939040, 3.221504, 1.431736, 0.000000
9.936937, 3.219813, 1.432481, 0.000000
9.932825, 3.227193, 1.431932, 0.000000
9.932598, 3.215373, 1.432293, 0.000000
9.933919, 3.215926, 1.432887, 0.000000
9.931216, 3.214288, 1.431741, 0.000000
9.935694, 3.218067, 1.432574, 0.000000
9.938777, 3.220894, 1.433140, 0.000000
9.942353, 3.221643, 1.432276, 0.000000
9.940563, 3.224458, 1.431225, 0.000000
9.936556, 3.224051, 1.432797, 0.000000
9.933513, 3.219786, 1.431457, 0.000000
9.934320, 3.213913, 1.432615, 0.000000
9.938584, 3.205843, 1.433081, 0.000000
9.939662, 3.201589, 1.432126, 0.000000
9.929373, 3.200111, 1.431134, 0.000000
9.937286, 3.195370, 1.434008, 0.000000
9.937264, 3.205062, 1.432551, 0.000000
9.935238, 3.209010, 1.432455, 0.000000
9.938617, 3.214358, 1.432806, 0.000000
9.936156, 3.216613, 1.432610, 0.000000
9.940973, 3.217991, 1.432724, 0.000000
9.939694, 3.209860, 1.432467, 0.000000
9.934513, 3.209721, 1.431414, 0.000000
9.930591, 3.213792, 1.430780, 0.000000
9.922855, 3.203194, 1.429894, 0.000000
9.925459, 3.191912, 1.432428, 0.000000
9.929164, 3.193881, 1.431439, 0.000000
9.930738, 3.200599, 1.432365, 0.000000
9.930415, 3.201799, 1.431035, 0.000000
9.933113, 3.204548, 1.431793, 0.000000
9.935933, 3.204169, 1.432901, 0.000000
9.936410, 3.202970, 1.432064, 0.000000
9.933523, 3.205356, 1.430722, 0.000000
9.932389, 3.204602, 1.431827, 0.000000
9.937014, 3.195862, 1.433376, 0.000000
9.935767, 3.187591, 1.431903, 0.000000
9.938058, 3.191011, 1.432747, 0.000000
9.936044, 3.189249, 1.431701, 0.000000
9.939042, 3.189861, 1.432215, 0.000000
9.935425, 3.189506, 1.431670, 0.000000
9.936052, 3.185917, 1.432034, 0.000000
9.933890, 3.187767, 1.432065, 0.000000
9.931701, 3.189391, 1.432257, 0.000000
9.936767, 3.194454, 1.431459, 0.000000
9.936791, 3.198794, 1.432134, 0.000000
9.937089, 3.201677, 1.431473, 0.000000
9.931024, 3.208131, 1.430620, 0.000000
9.940671, 3.223367, 1.432704, 0.000000
9.935728, 3.216748, 1.432013, 0.000000
9.931965, 3.220674, 1.432046, 0.000000
9.934375, 3.220265, 1.431693, 0.000000
9.937621, 3.219074, 1.431123, 0.000000
9.934685, 3.211975, 1.430772, 0.000000
9.937856, 3.205818, 1.431679, 0.000000
9.936094, 3.198440, 1.432719, 0.000000
9.934991, 3.198397, 1.430635, 0.000000
9.930683, 3.199230, 1.431713, 0.000000
9.932199, 3.206197, 1.431306, 0.000000
9.937449, 3.206714, 1.432107, 0.000000
9.929721, 3.202185, 1.430709, 0.000000
9.926297, 3.203747, 1.430679, 0.000000
